ECTRL ID,Surplus Weight
27849502,381.4671361680751
27851139,356.2935620206574
27851736,723.0393136172204
27851790,370.64030177912423
27851661,425.8199112048743
27851729,445.34571263183295
27852600,172.20068073223513
27852929,699.7701433859148
27852968,47.19228423480904
27853822,110.95690246180084
27853423,104.18657574989881
27853842,103.46858546148741
27854069,209.9159969227955
27853837,109.35147495929908
27852449,321.633948438032
27853790,170.9699853192644
27853274,1287.8915366515587
27854116,168.28764646335853
27854030,157.26582860644922
27854383,17.103305793351776
27854339,68.28473188459796
27854756,88.787944611858
27854796,69.83388704213291
27854766,157.47409353493447
27855194,138.372202976689
27854708,170.35347518540868
27855678,95.87930975303512
27857275,783.5842381563122
27861348,272.86170478583466
27863246,686.1605673086193
27864677,1672.7312168424671
27865322,218.47295247250014
27865472,17.090576366476995
27865192,47.20269455738262
27865406,834.1488539971848
27864908,46.463635310693974
27865420,552.8542452824107
27865924,164.6873655927899
27864879,29.220377788870167
27865729,132.91278676808673
27865900,67.99867301710307
27865922,171.95397330509107
27865855,186.42438133379997
27866196,1068.3770274828612
27866150,68.11416924993878
27866174,59.55625706059748
27866491,1572.488849087521
27866430,238.44479885290409
27866113,142.79389680971337
27866926,134.72896527454182
27867182,191.7688404432503
27867400,219.30628712679734
27867923,1108.8613971172729
27867703,75.37785473630672
27868024,217.60038235732537
27876306,381.67307732981243
27878807,275.8973345607409
27879190,148.79135660469672
27879788,145.97471993241982
27879894,687.4920415904884
27880198,104.14871230645834
27879373,172.51431918689573
27879759,34.08096978700882
27880608,218.42001769760694
27880524,110.88970408211706
27880204,38.827343889200485
27880517,170.65954182747006
27881208,68.19939724642268
27881225,267.90620298530973
27881043,109.6699192707124
27880859,169.2897305350971
27880545,763.163894872552
27881041,32.23068250265631
27881329,484.7546443475899
27881189,17.085487248869708
27880511,171.84443885851337
27881441,69.98845368683338
27881338,59.131002727854096
27881605,221.44329634863027
27881601,26.65749140857885
27881545,88.81242786806627
27882134,72.99331372382368
27882570,133.63457588846833
27882508,95.73527185526953
27882642,152.0972025497096
27882532,111.72356933221153
27887117,494.5918110945953
27889001,426.59258347752444
27891079,148.35615063542878
27891186,685.8281018525436
27891396,352.4415106023114
27891546,280.46090600196675
27892272,1.670359902252283
27890149,-3390.2261166573517
27891715,186.5409768207904
27892296,719.923961358484
27892293,94.75365811067849
27892705,16.978965143342762
27892638,17.07277108375202
27893168,171.96345551333158
27893483,68.18721529238374
27893419,266.388900193523
27893131,193.51677005923463
27893415,59.57416538955045
27893708,186.7383583867839
27894103,185.66353294767407
27894251,134.87019541814666
27894211,1897.4879922847917
27895094,75.404523934351
27895411,217.3866923460288
27903983,381.5494992949335
27905735,352.9027824759746
27905906,726.7319475318949
27906369,645.2876205568542
27906378,445.6695838922172
27906207,724.0036089274165
27906448,681.9808441197988
27906100,699.7113068256963
27906917,113.13441010947761
27906480,376.2667234696533
27906839,1054.0240761579553
27907186,172.1057513993895
27906902,148.76504188989938
27908019,757.7227039652955
27908033,38.83590895828033
27908437,218.658325232677
27908470,103.73218609458019
27908407,110.99724103446945
27908558,168.24687130752758
27908363,171.09432078058921
27909010,68.19330599737867
27909088,221.8369384969628
27908974,17.075313559412145
27909209,88.79284072309584
27909273,349.58930878650494
27909309,265.79774529581755
27909020,157.20971434049628
27909138,484.7113483452382
27908691,763.7291137804959
27909180,266.5180362072751
27909248,221.3246532076795
27909281,69.98845368683338
27910273,461.4057600611674
27910361,95.77761346609218
27912175,629.2078024591881
27912562,282.4002068909948
27912928,221.80217585941335
27913307,104.07302669555357
27913454,162.8824664057568
27913287,170.9285602477147
27913405,217.4406660947156
27913995,80.25961183106661
27913736,472.98400202975347
27914296,17.080399646664905
27914069,127.97573130821078
27914126,97.95462256158626
27914177,266.9705054344595
27914368,180.339618431964
27914687,95.66745482878645
27913994,111.54409041072739
27914326,424.9280328144192
27914386,876.7362388038746
27914472,112.39990514209586
27913942,4060.822798412401
27914668,227.13719669081303
27914825,44.59170910766102
27914606,220.38153091340692
27914908,86.16210326779398
27915401,172.1978292236905
27914593,43.61700065954815
27914990,132.92465897274965
27915436,192.67989208394525
27915163,565.083234079222
27915499,86.14257999004909
27914584,133.76728238812566
27915462,83.43149474680949
27916081,636.6010159593211
27915455,193.69018734580976
27914099,54.334209037915215
27916049,1425.1835295591036
27915618,477.92734461396805
27916213,157.26533620744084
27916268,187.77392239381854
27916420,69.98845368683338
27916383,184.07105943065645
27916468,349.37080164452755
27916471,186.17477920469483
27916500,138.26063071156585
27916625,425.4341000449535
27916837,724.3077345038854
27917590,137.61040661274606
27918339,185.29325020773462
27919155,686.4100221626252
27919092,148.48202978349423
27919591,279.79245389071343
27919523,103.94700621601905
27919483,97.65836231706155
27919534,113.67855888254653
27919989,24.61991934696469
27921171,266.3157005656956
27921140,143.14033994698184
27920681,772.3865944832494
27920694,46.57166325899169
27920772,17.05752417776231
27921299,171.98242149850142
27921269,172.01336106661884
27921532,68.19939724642268
27921897,1109.300365726395
27921812,110.98379321437667
27921804,25.47102972776221
27922077,68.75987216373485
27922182,34.45527785920095
27922311,267.0352065720074
27922353,133.78203568721452
27922337,134.92226488692054
27922175,48.1407900155542
27921986,271.84596107213963
27923194,110.2861145376302
27932477,381.30246324840357
27932952,767.19523576541
27933150,318.05166335238056
27933747,742.196424154906
27934255,352.3721544161144
27934908,434.4914226952989
27935227,275.52793780248663
27935001,213.61893793220418
27935949,34.1724415528668
27935724,172.01087439841072
27936151,104.1613319251059
27936219,132.97215839696293
27936225,148.05485359718406
27936042,146.44485623696468
27936184,99.61316364902606
27936770,118.30802278444735
27936982,218.57886051210846
27936529,685.661929537972
27937095,164.9114401080971
27937060,276.4730686525061
27936895,115.88607113958143
